projectName,name,pathFile,productionFile,junitVersion,loc,qtdMethods,testSmellName,testSmellMethod,testSmellLine,testSmellLineBegin,testSmellLineEnd
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadEverything,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadEverything,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadOneChar,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadToArray,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadToArray,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadToArrayWithOffset,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadToArrayWithOffset,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadToCharBuffer,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testReadToCharBuffer,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testSkip,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testSkip,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Lazy Test,testSkip,null,null,null
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Duplicate Assert,testCloseMainIOException,81,81,102
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Duplicate Assert,testMarkReset,104,104,114
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testCloseBranchIOException,59,59,75
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testCloseMainIOException,81,81,102
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testMarkReset,104,104,114
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testReadEverything,116,116,123
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testReadToArray,136,136,145
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testReadToArrayWithOffset,147,147,156
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testReadToCharBuffer,158,158,171
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Eager Test,testSkip,173,173,180
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Assertion Roulette,testMarkReset,104,104,114
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Assertion Roulette,testReadEverything,116,116,123
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Assertion Roulette,testReadOneChar,130,130,134
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Assertion Roulette,testReadToArray,136,136,145
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Assertion Roulette,testReadToArrayWithOffset,147,147,156
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Assertion Roulette,testReadToCharBuffer,158,158,171
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Assertion Roulette,testSkip,173,173,180
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testCloseBranchIOException,59,59,75
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testCloseMainIOException,81,81,102
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testMarkReset,104,104,114
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testReadEverything,116,116,123
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testReadNothing,125,125,128
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testReadOneChar,130,130,134
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testReadToArray,136,136,145
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testReadToArrayWithOffset,147,147,156
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testReadToCharBuffer,158,158,171
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,Exception Catching Throwing,testSkip,173,173,180
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,General Fixture,testCloseBranchIOException,59,59,75
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,General Fixture,testCloseMainIOException,81,81,102
commons-io,TeeReaderTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\TeeReaderTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java,JUnit5,182,13,General Fixture,testReadNothing,125,125,128
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Magic Number Test,testConstructor2,48,48,74
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Magic Number Test,testConstructor3,76,76,128
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Magic Number Test,testReadArray,220,220,251
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Magic Number Test,testReadArrayExplicit,253,253,288
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Magic Number Test,testSkip,302,302,343
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor1,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor1,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor1,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor2,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testConstructor3,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testInvalidReadArrayExplicitLenUnder,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testInvalidReadArrayExplicitOffsetUnder,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testInvalidReadArrayExplicitRangeOver,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testInvalidReadArrayNull,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testInvalidSkipNUnder,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testMarkReset,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testMarkReset,null,null,null
commons-io,UnsynchronizedByteArrayInputStreamTest,C:\Users\Adriana\github\commons-io\src\test\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStreamTest.java,C:\Users\Adriana\github\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java,JUnit5,344,16,Lazy Test,testMarkReset,null,null,null
